permno,adate,qdate,public_date,pe_op_basic,pe_exi,pcf,dpr,npm,gpm,ptpm,roa,roe,capital_ratio,cash_debt,lt_ppent,dltt_be,debt_assets,curr_ratio,inv_turn,at_turn,rect_turn,pay_turn,rd_sale,adv_sale,staff_sale,accrual,ptb,PEG_1yrforward,PEG_ltgforward
10107,30/06/2014,30/09/2014,31/01/2015,14.853,15.843,10.236,0.434,0.235,0.731,0.300,0.217,0.242,0.186,0.390,6.035,0.222,0.459,2.802,10.529,0.559,5.887,4.143,0.128,0.027,0.000,0.069,3.568,13.889,2.058
10107,30/06/2014,31/12/2014,28/02/2015,16.181,17.681,11.135,0.459,0.222,0.720,0.293,0.210,0.228,0.178,0.390,6.078,0.211,0.466,2.634,10.671,0.553,5.994,4.127,0.127,0.027,0.000,0.070,3.799,-2.583,2.112
10107,30/06/2014,31/12/2014,31/03/2015,15.002,16.393,10.209,0.459,0.222,0.720,0.293,0.210,0.228,0.178,0.390,6.078,0.211,0.466,2.634,10.671,0.553,5.994,4.127,0.127,0.027,0.000,0.070,3.483,-1.796,2.016
10107,30/06/2014,31/12/2014,30/04/2015,17.948,19.613,12.179,0.459,0.222,0.720,0.293,0.210,0.228,0.178,0.390,6.078,0.211,0.466,2.634,10.671,0.553,5.994,4.127,0.127,0.027,0.000,0.070,4.155,-2.063,2.470
10107,30/06/2014,31/03/2015,31/05/2015,17.617,19.444,11.929,0.485,0.212,0.714,0.284,0.203,0.216,0.190,0.390,6.116,0.228,0.478,2.585,10.461,0.544,6.186,3.960,0.128,0.027,0.000,0.069,4.074,-2.435,2.635
10107,30/06/2014,31/03/2015,30/06/2015,16.598,18.320,11.152,0.485,0.212,0.714,0.284,0.203,0.216,0.190,0.390,6.116,0.228,0.478,2.585,10.461,0.544,6.186,3.960,0.128,0.027,0.000,0.069,3.809,-2.294,2.559
10107,30/06/2014,31/03/2015,31/07/2015,17.556,19.378,11.754,0.485,0.212,0.714,0.284,0.203,0.216,0.190,0.390,6.116,0.228,0.478,2.585,10.461,0.544,6.186,3.960,0.128,0.027,0.000,0.069,4.014,-2.427,2.523
10107,30/06/2015,30/06/2015,31/08/2015,16.178,29.405,11.969,0.825,0.130,0.705,0.198,0.193,0.139,0.258,0.302,6.526,0.335,0.546,2.501,9.938,0.537,4.997,3.976,0.129,0.020,0.000,0.097,4.198,3.145,4.084
10107,30/06/2015,30/06/2015,30/09/2015,16.454,29.905,12.155,0.825,0.130,0.705,0.198,0.193,0.139,0.258,0.302,6.526,0.335,0.546,2.501,9.938,0.537,4.997,3.976,0.129,0.020,0.000,0.097,4.263,3.199,4.154
10107,30/06/2015,30/06/2015,31/10/2015,19.569,35.568,14.460,0.825,0.130,0.705,0.198,0.193,0.139,0.258,0.302,6.526,0.335,0.546,2.501,9.938,0.537,4.997,3.976,0.129,0.020,0.000,0.097,5.071,3.977,4.531
10107,30/06/2015,30/09/2015,30/11/2015,20.665,35.523,14.807,0.800,0.138,0.714,0.200,0.189,0.138,0.230,0.302,6.252,0.290,0.515,2.567,9.246,0.518,6.263,3.972,0.132,0.020,0.000,0.096,5.453,2.819,3.891
10107,30/06/2015,30/09/2015,31/12/2015,21.095,36.261,14.996,0.800,0.138,0.714,0.200,0.189,0.138,0.230,0.302,6.252,0.290,0.515,2.567,9.246,0.518,6.263,3.972,0.132,0.020,0.000,0.096,5.523,2.973,3.972
11308,31/12/2004,30/09/2005,31/01/2006,9.535,9.535,14.787,0.377,0.229,0.687,0.296,0.235,0.318,0.065,0.388,2.397,0.067,0.467,1.155,4.875,0.743,10.283,1.812,0.000,0.100,0.000,0.048,5.770,1.964,1.075
11308,31/12/2005,31/12/2005,28/02/2006,19.612,20.574,15.473,0.550,0.211,0.678,0.290,0.228,0.294,0.066,0.497,2.233,0.069,0.439,1.042,5.235,0.761,10.379,3.272,0.000,0.108,0.000,0.051,5.948,4.485,2.359
11308,31/12/2005,31/12/2005,31/03/2006,19.565,20.525,15.436,0.550,0.211,0.678,0.290,0.228,0.294,0.066,0.497,2.233,0.069,0.439,1.042,5.235,0.761,10.379,3.272,0.000,0.108,0.000,0.051,5.934,4.474,2.378
11308,31/12/2005,31/12/2005,30/04/2006,19.607,20.569,15.390,0.550,0.211,0.678,0.290,0.228,0.294,0.066,0.497,2.233,0.069,0.439,1.042,5.235,0.761,10.379,3.272,0.000,0.108,0.000,0.051,5.917,3.737,2.440
11308,31/12/2005,31/03/2006,31/05/2006,9.872,10.533,18.014,0.406,0.215,0.687,0.290,0.236,0.294,0.065,0.497,2.263,0.067,0.446,1.099,4.922,0.779,10.182,1.737,0.000,0.108,0.000,0.026,6.169,1.914,1.294
11308,31/12/2005,31/03/2006,30/06/2006,9.646,10.292,17.601,0.406,0.215,0.687,0.290,0.236,0.294,0.065,0.497,2.263,0.067,0.446,1.099,4.922,0.779,10.182,1.737,0.000,0.108,0.000,0.026,6.028,1.870,1.260
11308,31/12/2005,31/03/2006,31/07/2006,9.978,10.646,18.103,0.406,0.215,0.687,0.290,0.236,0.294,0.065,0.497,2.263,0.067,0.446,1.099,4.922,0.779,10.182,1.737,0.000,0.108,0.000,0.026,6.200,1.658,1.289
11308,31/12/2005,30/06/2006,31/08/2006,9.914,10.421,18.575,0.413,0.219,0.693,0.296,0.244,0.302,0.064,0.497,2.218,0.067,0.443,1.057,4.749,0.780,9.987,1.643,0.000,0.108,0.000,0.019,5.960,1.623,1.266
11308,31/12/2005,30/06/2006,30/09/2006,9.885,10.391,18.521,0.413,0.219,0.693,0.296,0.244,0.302,0.064,0.497,2.218,0.067,0.443,1.057,4.749,0.780,9.987,1.643,0.000,0.108,0.000,0.019,5.943,1.618,1.261
11308,31/12/2005,30/06/2006,31/10/2006,10.336,10.865,19.377,0.413,0.219,0.693,0.296,0.244,0.302,0.064,0.497,2.218,0.067,0.443,1.057,4.749,0.780,9.987,1.643,0.000,0.108,0.000,0.019,6.217,1.692,1.292
11308,31/12/2005,30/09/2006,30/11/2006,10.136,10.500,18.999,0.530,0.222,0.697,0.298,0.247,0.309,0.065,0.497,2.140,0.067,0.437,1.020,4.640,0.784,9.878,1.613,0.000,0.108,0.000,0.017,5.859,1.431,1.237
11308,31/12/2005,30/09/2006,31/12/2006,10.444,10.818,19.576,0.530,0.222,0.697,0.298,0.247,0.309,0.065,0.497,2.140,0.067,0.437,1.020,4.640,0.784,9.878,1.613,0.000,0.108,0.000,0.017,6.037,1.474,1.277
11308,31/12/2005,30/09/2006,31/01/2007,10.364,10.735,19.425,0.530,0.222,0.697,0.298,0.247,0.309,0.065,0.497,2.140,0.067,0.437,1.020,4.640,0.784,9.878,1.613,0.000,0.108,0.000,0.017,5.991,1.463,1.267
11308,31/12/2006,31/12/2006,28/02/2007,21.512,21.611,18.143,0.573,0.211,0.695,0.273,0.249,0.297,0.072,0.470,1.838,0.075,0.423,0.949,4.801,0.811,9.896,4.670,0.000,0.106,0.000,0.030,6.166,2.696,2.551
11308,31/12/2006,31/12/2006,31/03/2007,22.120,22.222,18.656,0.573,0.211,0.695,0.273,0.249,0.297,0.072,0.470,1.838,0.075,0.423,0.949,4.801,0.811,9.896,4.670,0.000,0.106,0.000,0.030,6.340,2.772,2.624
11308,31/12/2006,31/12/2006,30/04/2007,24.051,24.162,20.237,0.573,0.211,0.695,0.273,0.249,0.297,0.072,0.470,1.838,0.075,0.423,0.949,4.801,0.811,9.896,4.670,0.000,0.106,0.000,0.030,6.878,2.490,2.765
11308,31/12/2006,31/03/2007,31/05/2007,11.935,11.881,19.745,0.556,0.210,0.695,0.274,0.256,0.296,0.069,0.470,2.025,0.072,0.442,0.978,4.496,0.801,9.556,1.803,0.000,0.106,0.000,0.031,6.905,1.224,1.289
11308,31/12/2006,31/03/2007,30/06/2007,11.782,11.729,19.492,0.556,0.210,0.695,0.274,0.256,0.296,0.069,0.470,2.025,0.072,0.442,0.978,4.496,0.801,9.556,1.803,0.000,0.106,0.000,0.031,6.816,1.209,1.257
11308,31/12/2006,31/03/2007,31/07/2007,11.736,11.684,19.448,0.556,0.210,0.695,0.274,0.256,0.296,0.069,0.470,2.025,0.072,0.442,0.978,4.496,0.801,9.556,1.803,0.000,0.106,0.000,0.031,6.801,1.108,1.248
11308,31/12/2006,30/06/2007,31/08/2007,11.742,11.951,19.172,0.561,0.200,0.688,0.261,0.259,0.293,0.073,0.470,2.204,0.076,0.468,0.901,4.524,0.781,9.388,1.820,0.000,0.106,0.000,0.038,6.136,1.133,1.277
11308,31/12/2006,30/06/2007,30/09/2007,12.548,12.771,20.487,0.561,0.200,0.688,0.261,0.259,0.293,0.073,0.470,2.204,0.076,0.468,0.901,4.524,0.781,9.388,1.820,0.000,0.106,0.000,0.038,6.557,1.211,1.359
11308,31/12/2006,30/06/2007,31/10/2007,13.485,13.724,21.992,0.561,0.200,0.688,0.261,0.259,0.293,0.073,0.470,2.204,0.076,0.468,0.901,4.524,0.781,9.388,1.820,0.000,0.106,0.000,0.038,7.038,1.122,1.481
11308,31/12/2006,30/09/2007,30/11/2007,12.992,13.269,21.167,0.556,0.198,0.682,0.260,0.248,0.293,0.076,0.470,2.402,0.078,0.495,0.843,4.552,0.759,9.309,1.796,0.000,0.106,0.000,0.038,6.811,1.084,1.342
11308,31/12/2006,30/09/2007,31/12/2007,12.839,13.113,20.918,0.556,0.198,0.682,0.260,0.248,0.293,0.076,0.470,2.402,0.078,0.495,0.843,4.552,0.759,9.309,1.796,0.000,0.106,0.000,0.038,6.730,1.072,1.318
11308,31/12/2006,30/09/2007,31/01/2008,12.343,12.607,20.110,0.556,0.198,0.682,0.260,0.248,0.293,0.076,0.470,2.402,0.078,0.495,0.843,4.552,0.759,9.309,1.796,0.000,0.106,0.000,0.038,6.471,1.030,1.294
11308,31/12/2007,31/12/2007,29/02/2008,22.313,22.747,19.002,0.527,0.207,0.675,0.273,0.233,0.291,0.131,0.338,2.492,0.139,0.489,0.915,4.859,0.788,9.775,8.626,0.000,0.096,0.000,0.032,5.749,1.919,2.374
11308,31/12/2007,31/12/2007,31/03/2008,23.233,23.685,19.785,0.527,0.207,0.675,0.273,0.233,0.291,0.131,0.338,2.492,0.139,0.489,0.915,4.859,0.788,9.775,8.626,0.000,0.096,0.000,0.032,5.986,1.998,2.472
11308,31/12/2007,31/12/2007,30/04/2008,22.469,22.907,19.125,0.527,0.207,0.675,0.273,0.233,0.291,0.131,0.338,2.492,0.139,0.489,0.915,4.859,0.788,9.775,8.626,0.000,0.096,0.000,0.032,5.786,1.718,2.394
11308,31/12/2007,31/03/2008,31/05/2008,10.262,10.723,18.167,0.506,0.206,0.680,0.269,0.230,0.301,0.104,0.338,2.692,0.108,0.513,0.855,4.384,0.701,9.098,1.775,0.000,0.096,0.000,0.027,5.348,0.762,1.120
11308,31/12/2007,31/03/2008,30/06/2008,9.315,9.734,16.492,0.506,0.206,0.680,0.269,0.230,0.301,0.104,0.338,2.692,0.108,0.513,0.855,4.384,0.701,9.098,1.775,0.000,0.096,0.000,0.027,4.855,0.692,0.981
11308,31/12/2007,31/03/2008,31/07/2008,9.229,9.644,16.260,0.506,0.206,0.680,0.269,0.230,0.301,0.104,0.338,2.692,0.108,0.513,0.855,4.384,0.701,9.098,1.775,0.000,0.096,0.000,0.027,4.787,0.685,1.001
11308,31/12/2007,30/06/2008,31/08/2008,10.013,10.540,17.017,0.561,0.184,0.681,0.242,0.223,0.258,0.112,0.338,2.706,0.116,0.510,0.905,4.336,0.700,8.981,1.723,0.000,0.096,0.000,0.029,4.820,0.749,1.115
11308,31/12/2007,30/06/2008,30/09/2008,10.169,10.704,17.281,0.561,0.184,0.681,0.242,0.223,0.258,0.112,0.338,2.706,0.116,0.510,0.905,4.336,0.700,8.981,1.723,0.000,0.096,0.000,0.029,4.895,0.761,1.139
11308,31/12/2007,30/06/2008,31/10/2008,8.473,8.919,14.412,0.561,0.184,0.681,0.242,0.223,0.258,0.112,0.338,2.706,0.116,0.510,0.905,4.336,0.700,8.981,1.723,0.000,0.096,0.000,0.029,4.082,0.573,0.981
11308,31/12/2007,30/09/2008,30/11/2008,8.712,9.083,14.731,0.554,0.187,0.685,0.248,0.221,0.255,0.118,0.338,2.736,0.124,0.506,0.966,4.258,0.691,8.830,1.677,0.000,0.096,0.000,0.029,4.185,0.584,1.057
11308,31/12/2007,30/09/2008,31/12/2008,8.414,8.773,14.228,0.554,0.187,0.685,0.248,0.221,0.255,0.118,0.338,2.736,0.124,0.506,0.966,4.258,0.691,8.830,1.677,0.000,0.096,0.000,0.029,4.042,0.564,1.069
11308,31/12/2007,30/09/2008,31/01/2009,7.941,8.279,13.427,0.554,0.187,0.685,0.248,0.221,0.255,0.118,0.338,2.736,0.124,0.506,0.966,4.258,0.691,8.830,1.677,0.000,0.096,0.000,0.029,3.814,0.532,0.999
11308,31/12/2008,31/12/2008,28/02/2009,15.833,16.406,12.489,0.606,0.182,0.677,0.233,0.235,0.258,0.120,0.385,2.362,0.130,0.485,0.937,4.678,0.762,9.972,7.473,0.000,0.094,0.000,0.042,4.429,-14.340,2.018
11308,31/12/2008,31/12/2008,31/03/2009,17.035,17.651,13.437,0.606,0.182,0.677,0.233,0.235,0.258,0.120,0.385,2.362,0.130,0.485,0.937,4.678,0.762,9.972,7.473,0.000,0.094,0.000,0.042,4.765,-18.533,2.184
11308,31/12/2008,31/12/2008,30/04/2009,16.686,17.289,13.163,0.606,0.182,0.677,0.233,0.235,0.258,0.120,0.385,2.362,0.130,0.485,0.937,4.678,0.762,9.972,7.473,0.000,0.094,0.000,0.042,4.668,-18.154,2.257
11308,31/12/2008,31/03/2009,31/05/2009,9.793,10.115,15.539,0.791,0.178,0.681,0.232,0.218,0.233,0.133,0.385,2.667,0.144,0.505,1.007,4.342,0.707,9.082,1.763,0.000,0.094,0.000,0.037,5.274,-2.897,1.367
11308,31/12/2008,31/03/2009,30/06/2009,9.560,9.874,15.169,0.791,0.178,0.681,0.232,0.218,0.233,0.133,0.385,2.667,0.144,0.505,1.007,4.342,0.707,9.082,1.763,0.000,0.094,0.000,0.037,5.149,-3.456,1.286
11308,31/12/2008,31/03/2009,31/07/2009,9.928,10.255,15.770,0.791,0.178,0.681,0.232,0.218,0.233,0.133,0.385,2.667,0.144,0.505,1.007,4.342,0.707,9.082,1.763,0.000,0.094,0.000,0.037,5.353,-3.589,1.332
11308,31/12/2008,30/06/2009,31/08/2009,8.740,9.031,14.101,0.723,0.203,0.680,0.264,0.216,0.267,0.151,0.385,2.593,0.169,0.498,1.067,4.270,0.696,9.072,1.876,0.000,0.094,0.000,0.039,4.714,-2.586,1.346
11308,31/12/2008,30/06/2009,30/09/2009,9.624,9.944,15.527,0.723,0.203,0.680,0.264,0.216,0.267,0.151,0.385,2.593,0.169,0.498,1.067,4.270,0.696,9.072,1.876,0.000,0.094,0.000,0.039,5.190,-2.848,1.482
11308,31/12/2008,30/06/2009,31/10/2009,9.554,9.872,15.412,0.723,0.203,0.680,0.264,0.216,0.267,0.151,0.385,2.593,0.169,0.498,1.067,4.270,0.696,9.072,1.876,0.000,0.094,0.000,0.039,5.152,-3.455,1.400
11308,31/12/2008,30/09/2009,30/11/2009,10.214,10.593,16.217,0.734,0.205,0.679,0.266,0.217,0.270,0.168,0.385,2.500,0.194,0.491,1.134,4.217,0.693,9.109,1.954,0.000,0.094,0.000,0.042,5.285,-3.707,1.630
11308,31/12/2008,30/09/2009,31/12/2009,10.179,10.556,16.160,0.734,0.205,0.679,0.266,0.217,0.270,0.168,0.385,2.500,0.194,0.491,1.134,4.217,0.693,9.109,1.954,0.000,0.094,0.000,0.042,5.267,-3.694,1.173
11308,31/12/2008,30/09/2009,31/01/2010,9.688,10.046,15.381,0.734,0.205,0.679,0.266,0.217,0.270,0.168,0.385,2.500,0.194,0.491,1.134,4.217,0.693,9.109,1.954,0.000,0.094,0.000,0.042,5.013,-3.516,1.116
11308,31/12/2009,31/12/2009,28/02/2010,17.342,17.993,14.846,0.557,0.220,0.677,0.289,0.216,0.286,0.169,0.351,2.440,0.192,0.479,1.279,4.405,0.695,9.051,7.316,0.000,0.090,0.000,0.031,4.607,1.529,1.999
11308,31/12/2009,31/12/2009,31/03/2010,18.092,18.771,15.488,0.557,0.220,0.677,0.289,0.216,0.286,0.169,0.351,2.440,0.192,0.479,1.279,4.405,0.695,9.051,7.316,0.000,0.090,0.000,0.031,4.806,1.596,2.208
11308,31/12/2009,31/12/2009,30/04/2010,17.582,18.242,15.064,0.557,0.220,0.677,0.289,0.216,0.286,0.169,0.351,2.440,0.192,0.479,1.279,4.405,0.695,9.051,7.316,0.000,0.090,0.000,0.031,4.675,1.551,2.146
11308,31/12/2009,31/03/2010,31/05/2010,7.957,8.454,13.726,0.545,0.226,0.688,0.297,0.219,0.292,0.168,0.351,2.481,0.192,0.480,1.255,4.120,0.663,8.545,1.918,0.000,0.090,0.000,0.033,4.500,0.647,0.995
11308,31/12/2009,31/03/2010,30/06/2010,7.759,8.243,13.385,0.545,0.226,0.688,0.297,0.219,0.292,0.168,0.351,2.481,0.192,0.480,1.255,4.120,0.663,8.545,1.918,0.000,0.090,0.000,0.033,4.388,0.664,0.970
11308,31/12/2009,31/03/2010,31/07/2010,8.531,9.064,14.717,0.545,0.226,0.688,0.297,0.219,0.292,0.168,0.351,2.481,0.192,0.480,1.255,4.120,0.663,8.545,1.918,0.000,0.090,0.000,0.033,4.825,0.730,1.066
11308,31/12/2009,30/06/2010,31/08/2010,8.267,8.787,14.609,0.530,0.234,0.691,0.306,0.221,0.292,0.160,0.351,2.482,0.181,0.474,1.287,4.185,0.663,8.508,1.908,0.000,0.090,0.000,0.030,4.767,0.672,1.034
11308,31/12/2009,30/06/2010,30/09/2010,8.657,9.201,15.299,0.530,0.234,0.691,0.306,0.221,0.292,0.160,0.351,2.482,0.181,0.474,1.287,4.185,0.663,8.508,1.908,0.000,0.090,0.000,0.030,4.992,0.704,1.083
11308,31/12/2009,30/06/2010,31/10/2010,9.071,9.642,16.118,0.530,0.234,0.691,0.306,0.221,0.292,0.160,0.351,2.482,0.181,0.474,1.287,4.185,0.663,8.508,1.908,0.000,0.090,0.000,0.030,5.259,0.738,1.134
11308,31/12/2009,30/09/2010,30/11/2010,9.155,9.718,16.048,0.526,0.236,0.695,0.310,0.224,0.289,0.151,0.351,2.566,0.168,0.474,1.306,4.214,0.647,8.465,1.828,0.000,0.090,0.000,0.032,5.008,0.676,1.121
11308,31/12/2009,30/09/2010,31/12/2010,9.532,10.118,16.709,0.526,0.236,0.695,0.310,0.224,0.289,0.151,0.351,2.566,0.168,0.474,1.306,4.214,0.647,8.465,1.828,0.000,0.090,0.000,0.032,5.214,0.704,1.167
11308,31/12/2009,30/09/2010,31/01/2011,9.109,9.669,15.967,0.526,0.236,0.695,0.310,0.224,0.289,0.151,0.351,2.566,0.168,0.474,1.306,4.214,0.647,8.465,1.828,0.000,0.090,0.000,0.032,4.983,0.672,1.115
11308,31/12/2010,31/12/2010,28/02/2011,19.024,12.632,15.385,0.344,0.336,0.683,0.406,0.179,0.383,0.312,0.229,2.825,0.398,0.571,1.166,4.449,0.578,8.578,6.932,0.000,0.083,0.000,-0.037,4.159,1.130,1.436
11308,31/12/2010,31/12/2010,31/03/2011,19.744,13.111,15.973,0.344,0.336,0.683,0.406,0.179,0.383,0.312,0.229,2.825,0.398,0.571,1.166,4.449,0.578,8.578,6.932,0.000,0.083,0.000,-0.037,4.318,1.173,1.457
11308,31/12/2010,31/12/2010,30/04/2011,20.077,13.332,16.243,0.344,0.336,0.683,0.406,0.179,0.383,0.312,0.229,2.825,0.398,0.571,1.166,4.449,0.578,8.578,6.932,0.000,0.083,0.000,-0.037,4.391,1.193,1.393
11308,31/12/2010,31/03/2011,31/05/2011,9.655,6.449,17.653,0.340,0.317,0.680,0.382,0.206,0.410,0.234,0.229,2.804,0.277,0.531,1.212,4.731,0.607,9.144,2.143,0.000,0.083,0.000,-0.057,4.167,0.608,0.699
11308,31/12/2010,31/03/2011,30/06/2011,9.724,6.495,17.780,0.340,0.317,0.680,0.382,0.206,0.410,0.234,0.229,2.804,0.277,0.531,1.212,4.731,0.607,9.144,2.143,0.000,0.083,0.000,-0.057,4.197,0.613,0.704
11308,31/12/2010,31/03/2011,31/07/2011,9.828,6.565,17.970,0.340,0.317,0.680,0.382,0.206,0.410,0.234,0.229,2.804,0.277,0.531,1.212,4.731,0.607,9.144,2.143,0.000,0.083,0.000,-0.057,4.242,0.619,0.711
11308,31/12/2010,30/06/2011,31/08/2011,9.923,6.572,18.249,0.334,0.297,0.667,0.362,0.193,0.391,0.252,0.229,2.901,0.302,0.550,1.157,5.032,0.596,9.217,2.225,0.000,0.083,0.000,-0.055,4.059,0.588,0.712
11308,31/12/2010,30/06/2011,30/09/2011,9.515,6.302,17.500,0.334,0.297,0.667,0.362,0.193,0.391,0.252,0.229,2.901,0.302,0.550,1.157,5.032,0.596,9.217,2.225,0.000,0.083,0.000,-0.055,3.893,0.564,0.788
11308,31/12/2010,30/06/2011,31/10/2011,9.623,6.373,17.506,0.334,0.297,0.667,0.362,0.193,0.391,0.252,0.229,2.901,0.302,0.550,1.157,5.032,0.596,9.217,2.225,0.000,0.083,0.000,-0.055,3.894,0.635,0.797
11308,31/12/2010,30/09/2011,30/11/2011,9.235,6.191,16.765,0.251,0.276,0.655,0.336,0.179,0.360,0.282,0.229,3.016,0.346,0.573,1.107,5.251,0.592,9.332,2.315,0.000,0.083,0.000,-0.049,4.043,0.655,1.115
11308,31/12/2010,30/09/2011,31/12/2011,9.611,6.443,17.448,0.251,0.276,0.655,0.336,0.179,0.360,0.282,0.229,3.016,0.346,0.573,1.107,5.251,0.592,9.332,2.315,0.000,0.083,0.000,-0.049,4.208,0.681,1.161
11308,31/12/2010,30/09/2011,31/01/2012,9.276,6.218,16.840,0.251,0.276,0.655,0.336,0.179,0.360,0.282,0.229,3.016,0.346,0.573,1.107,5.251,0.592,9.332,2.315,0.000,0.083,0.000,-0.049,4.061,0.658,1.008
11308,31/12/2011,31/12/2011,29/02/2012,18.240,18.932,16.689,0.502,0.184,0.649,0.246,0.167,0.239,0.302,0.197,3.217,0.376,0.601,1.050,5.685,0.609,9.960,8.260,0.000,0.070,0.000,0.012,4.352,3.029,2.972
11308,31/12/2011,31/12/2011,31/03/2012,19.324,20.057,17.691,0.502,0.184,0.649,0.246,0.167,0.239,0.302,0.197,3.217,0.376,0.601,1.050,5.685,0.609,9.960,8.260,0.000,0.070,0.000,0.012,4.613,3.209,3.149
11308,31/12/2011,31/12/2011,30/04/2012,19.927,20.683,18.189,0.502,0.184,0.649,0.246,0.167,0.239,0.302,0.197,3.217,0.376,0.601,1.050,5.685,0.609,9.960,8.260,0.000,0.070,0.000,0.012,4.743,3.055,3.064
11308,31/12/2011,31/03/2012,31/05/2012,9.556,9.938,17.729,0.370,0.185,0.646,0.247,0.163,0.232,0.293,0.197,3.211,0.363,0.588,1.094,5.159,0.579,9.204,2.227,0.000,0.070,0.000,0.010,4.479,1.468,1.247
11308,31/12/2011,31/03/2012,30/06/2012,9.999,10.398,18.550,0.370,0.185,0.646,0.247,0.163,0.232,0.293,0.197,3.211,0.363,0.588,1.094,5.159,0.579,9.204,2.227,0.000,0.070,0.000,0.010,4.687,1.664,1.333
11308,31/12/2011,31/03/2012,31/07/2012,10.332,10.745,19.127,0.370,0.185,0.646,0.247,0.163,0.232,0.293,0.197,3.211,0.363,0.588,1.094,5.159,0.579,9.204,2.227,0.000,0.070,0.000,0.010,4.832,2.292,1.419
11308,31/12/2011,30/06/2012,31/08/2012,9.373,9.894,16.820,0.380,0.184,0.644,0.242,0.160,0.230,0.316,0.197,3.329,0.403,0.603,1.097,5.084,0.575,9.379,2.190,0.000,0.070,0.000,0.016,4.519,2.714,1.341
11308,31/12/2011,30/06/2012,30/09/2012,9.506,10.034,17.059,0.380,0.184,0.644,0.242,0.160,0.230,0.316,0.197,3.329,0.403,0.603,1.097,5.084,0.575,9.379,2.190,0.000,0.070,0.000,0.016,4.583,2.752,1.360
11308,31/12/2011,30/06/2012,31/10/2012,9.318,9.836,16.659,0.380,0.184,0.644,0.242,0.160,0.230,0.316,0.197,3.329,0.403,0.603,1.097,5.084,0.575,9.379,2.190,0.000,0.070,0.000,0.016,4.476,2.361,1.200
11308,31/12/2011,30/09/2012,30/11/2012,18.819,19.750,16.176,0.505,0.185,0.646,0.245,0.158,0.237,0.325,0.197,3.360,0.418,0.609,1.097,4.961,0.567,9.420,2.174,0.000,0.070,0.000,0.020,4.428,4.740,2.409
11308,31/12/2011,30/09/2012,31/12/2012,17.990,18.880,15.464,0.505,0.185,0.646,0.245,0.158,0.237,0.325,0.197,3.360,0.418,0.609,1.097,4.961,0.567,9.420,2.174,0.000,0.070,0.000,0.020,4.233,4.531,2.378
11308,31/12/2011,30/09/2012,31/01/2013,18.481,19.396,15.886,0.505,0.185,0.646,0.245,0.158,0.237,0.325,0.197,3.360,0.418,0.609,1.097,4.961,0.567,9.420,2.174,0.000,0.070,0.000,0.020,4.349,4.655,2.443
11308,31/12/2012,31/12/2012,28/02/2013,18.705,19.655,16.211,0.509,0.188,0.643,0.246,0.158,0.243,0.310,0.201,3.662,0.390,0.615,1.090,5.399,0.578,9.922,8.369,0.000,0.070,0.000,0.020,4.569,3.039,2.196
11308,31/12/2012,31/12/2012,31/03/2013,19.536,20.528,16.931,0.509,0.188,0.643,0.246,0.158,0.243,0.310,0.201,3.662,0.390,0.615,1.090,5.399,0.578,9.922,8.369,0.000,0.070,0.000,0.020,4.772,3.174,2.294
11308,31/12/2012,31/12/2012,30/04/2013,20.449,21.487,17.710,0.509,0.188,0.643,0.246,0.158,0.243,0.310,0.201,3.662,0.390,0.615,1.090,5.399,0.578,9.922,8.369,0.000,0.070,0.000,0.020,4.991,3.085,2.401
11308,31/12/2012,31/03/2013,31/05/2013,19.748,20.992,16.755,0.527,0.182,0.645,0.239,0.154,0.231,0.320,0.201,3.594,0.408,0.618,1.075,4.896,0.553,9.467,2.218,0.000,0.070,0.000,0.022,4.725,3.014,2.345
11308,31/12/2012,31/03/2013,30/06/2013,19.807,21.055,16.805,0.527,0.182,0.645,0.239,0.154,0.231,0.320,0.201,3.594,0.408,0.618,1.075,4.896,0.553,9.467,2.218,0.000,0.070,0.000,0.022,4.739,3.255,2.406
11308,31/12/2012,31/03/2013,31/07/2013,19.793,21.039,16.715,0.527,0.182,0.645,0.239,0.154,0.231,0.320,0.201,3.594,0.408,0.618,1.075,4.896,0.553,9.467,2.218,0.000,0.070,0.000,0.022,4.714,4.229,2.663
11308,31/12/2012,30/06/2013,31/08/2013,18.624,20.201,16.239,0.545,0.181,0.646,0.238,0.152,0.228,0.312,0.201,3.706,0.392,0.623,1.048,4.819,0.543,9.345,2.159,0.000,0.070,0.000,0.021,4.511,4.512,2.557
11308,31/12/2012,30/06/2013,30/09/2013,18.478,20.042,16.111,0.545,0.181,0.646,0.238,0.152,0.228,0.312,0.201,3.706,0.392,0.623,1.048,4.819,0.543,9.345,2.159,0.000,0.070,0.000,0.021,4.476,4.476,2.537
11308,31/12/2012,30/06/2013,31/10/2013,19.302,20.937,16.765,0.545,0.181,0.646,0.238,0.152,0.228,0.312,0.201,3.706,0.392,0.623,1.048,4.819,0.543,9.345,2.159,0.000,0.070,0.000,0.021,4.657,5.260,2.868
11308,31/12/2012,30/09/2013,30/11/2013,19.322,20.824,16.875,0.547,0.185,0.645,0.246,0.149,0.231,0.307,0.201,3.827,0.381,0.629,1.013,4.851,0.535,9.269,2.078,0.000,0.070,0.000,0.020,4.740,5.232,2.853
