PERMNO;date;SICCD;TICKER;DCLRDT;PAYDT;HSICMG;DIVAMT;FACPR;FACSHR;BIDLO;ASKHI;PRC;VOL;SHROUT;SPREAD;RETX;ewretd;permno;adate;qdate;public_date;pe_op_basic;pe_exi;pcf;dpr;npm;gpm;ptpm;roa;roe;capital_ratio;cash_debt;lt_ppent;dltt_be;debt_assets;curr_ratio;inv_turn;at_turn;rect_turn;pay_turn;rd_sale;adv_sale;staff_sale;accrual;ptb;PEG_1yrforward;PEG_ltgforward
12060;31.12.2014;3511;GE;12.12.2014;26.01.2015;;0.23;0;0;24.49;26.38;25.27;8672222;10042192;;-0.046055;-0.00019;12060;31.12.2013;30.09.2014;31.12.2014;22.167;23.398;9.174;0.786;0.09;0.329;0.091;0.024;0.084;0.685;0.055;7.603;2.162;0.786;;4.181;0.186;0.47;3.623;0.038;0;0;0.026;1.858;19.186;3.087
12060;30.01.2015;3511;GE;;;;;;;23.58;25.06;23.89;8993077;10042192;;-0.05461;-0.019073;12060;31.12.2013;30.09.2014;31.01.2015;20.956;22.12;8.673;0.786;0.09;0.329;0.091;0.024;0.084;0.685;0.055;7.603;2.162;0.786;;4.181;0.186;0.47;3.623;0.038;0;0;0.026;1.756;23.791;3.156
12060;27.02.2015;3511;GE;06.02.2015;27.04.2015;;0.23;0;0;24.16;25.99;25.99;6731855;10064909;;0.087903;0.054123;12060;31.12.2014;31.12.2014;28.02.2015;16.143;17.212;9.44;0.584;0.105;0.502;0.118;0.054;0.119;0.657;0.054;7.705;1.917;0.789;;3.873;0.224;0.551;1.742;0.029;0;0;0.019;2.041;3.55;2.323
12060;31.03.2015;3511;GE;;;;;;;24.8;26.11;24.81;7469135;10067496;;-0.045402;-0.005112;12060;31.12.2014;31.12.2014;31.03.2015;15.41;16.43;9.014;0.584;0.105;0.502;0.118;0.054;0.119;0.657;0.054;7.705;1.917;0.789;;3.873;0.224;0.551;1.742;0.029;0;0;0.019;1.949;3.389;2.217
12060;30.04.2015;3511;GE;;;;;;;24.84;28.51;27.08;13805785;10067496;;0.091495;0.015127;12060;31.12.2014;31.12.2014;30.04.2015;16.82;17.934;9.839;0.584;0.105;0.502;0.118;0.054;0.119;0.657;0.054;7.705;1.917;0.789;;3.873;0.224;0.551;1.742;0.029;0;0;0.019;2.127;4.932;2.673
12060;29.05.2015;3511;GE;;;;;;;26.81;27.72;27.27;6393172;10075929;;0.007016;0.003962;12060;31.12.2014;31.03.2015;31.05.2015;28.705;109.08;9.528;3.355;0.024;0.241;0.082;0.018;0.02;0.688;0.054;7.779;2.183;0.791;;4.552;0.174;0.525;3.741;0.038;0;0;0.041;2.465;-5;12.08
12060;30.06.2015;3511;GE;05.06.2015;27.07.2015;;0.23;0;0;26.57;27.63;26.57;6987102;10075929;;-0.025669;-0.013473;12060;31.12.2014;31.03.2015;30.06.2015;27.968;106.28;9.283;3.355;0.024;0.241;0.082;0.018;0.02;0.688;0.054;7.779;2.183;0.791;;4.552;0.174;0.525;3.741;0.038;0;0;0.041;2.402;-4.871;14.003
12060;31.07.2015;3511;GE;;;;;;;25.75;27.24;26.1;6168748;10096429;;-0.017689;-0.027144;12060;31.12.2014;31.03.2015;31.07.2015;27.474;104.4;9.138;3.355;0.024;0.241;0.082;0.018;0.02;0.688;0.054;7.779;2.183;0.791;;4.552;0.174;0.525;3.741;0.038;0;0;0.041;2.364;-4.785;13.116
12060;31.08.2015;3511;GE;;;;;;;23.27;26.24;24.82;7791212;10096429;;-0.049042;-0.047295;12060;31.12.2014;30.06.2015;31.08.2015;29.548;190.923;8.384;6.188;0.014;0.226;0.08;0.018;0.012;0.688;0.054;8.238;2.188;0.796;;4.56;0.172;0.62;3.943;0.039;0;0;0.045;2.287;-9.001;25.221
12060;30.09.2015;3511;GE;11.09.2015;26.10.2015;;0.23;0;0;23.88;25.93;25.22;9288048;10096429;;0.016116;-0.049922;12060;31.12.2014;30.06.2015;30.09.2015;30.024;194;8.519;6.188;0.014;0.226;0.08;0.018;0.012;0.688;0.054;8.238;2.188;0.796;;4.56;0.172;0.62;3.943;0.039;0;0;0.045;2.324;-9.146;25.627
12060;30.10.2015;3511;GE;;;;;;;25.19;29.58;28.92;14814625;10096429;;0.146709;0.052873;12060;31.12.2014;30.06.2015;31.10.2015;34.429;222.462;9.769;6.188;0.014;0.226;0.08;0.018;0.012;0.688;0.054;8.238;2.188;0.796;;4.56;0.172;0.62;3.943;0.039;0;0;0.045;2.665;-10.487;27.969
12060;30.11.2015;3511;GE;;;;;;;29.4;30.67;29.94;32835312;10109239;;0.03527;0.007333;12060;31.12.2014;30.09.2015;30.11.2015;31.851;115.154;12.298;3.435;0.023;0.3;0.088;0.025;0.022;0.688;0.054;8.571;2.193;0.8;;4.392;0.188;0.835;4.07;0.037;0;0;0.035;2.722;-5.588;14.955
12060;31.12.2015;3511;GE;11.12.2015;25.01.2016;;0.23;0;0;29.97;31.28;31.15;11131077;10109239;;0.040414;-0.035887;12060;31.12.2014;30.09.2015;31.12.2015;33.138;119.808;12.795;3.435;0.023;0.3;0.088;0.025;0.022;0.688;0.054;8.571;2.193;0.8;;4.392;0.188;0.835;4.07;0.037;0;0;0.035;2.832;-5.648;15.559
12490;31.01.2006;3571;IBM;;;;;;;80.72;84.95;81.3;1465532;1570000;;-0.010949;0.076354;12490;31.12.2004;30.09.2005;31.01.2006;16.131;17.674;9.432;0.162;0.081;0.444;0.124;0.155;0.251;0.358;0.193;5.134;0.549;0.713;1.237;15.812;0.902;3.763;2.711;0.062;0.014;0;0.057;4.222;2.001;1.624
12490;28.02.2006;3571;IBM;31.01.2006;10.03.2006;;0.2;0;0;79.51;81.94;80.24;1110585;1570000;;-0.013038;0.004836;12490;31.12.2005;31.12.2005;28.02.2006;14.914;16.342;8.47;0.156;0.088;0.464;0.134;0.157;0.241;0.318;0.205;5.281;0.444;0.687;1.299;15.881;0.848;3.468;5.766;0.059;0.014;0;0.064;3.629;1.774;1.549
12490;31.03.2006;3571;IBM;;;;;;;79.9;84.45;82.47;1118107;1567313;;0.027792;0.036978;12490;31.12.2005;31.12.2005;31.03.2006;15.329;16.796;8.69;0.156;0.088;0.464;0.134;0.157;0.241;0.318;0.205;5.281;0.444;0.687;1.299;15.881;0.848;3.468;5.766;0.059;0.014;0;0.064;3.723;1.862;1.592
12490;28.04.2006;3571;IBM;;;;;;;80.75;84.17;82.34;1140213;1550395;;-0.001576;0.009791;12490;31.12.2005;31.12.2005;30.04.2006;15.305;16.77;8.583;0.156;0.088;0.464;0.134;0.157;0.241;0.318;0.205;5.281;0.444;0.687;1.299;15.881;0.848;3.468;5.766;0.059;0.014;0;0.064;3.677;1.622;1.584
12490;31.05.2006;3571;IBM;25.04.2006;10.06.2006;;0.3;0;0;79.78;83.28;79.9;1132364;1550395;;-0.029633;-0.044331;12490;31.12.2005;31.03.2006;31.05.2006;14.192;15.455;7.79;0.153;0.093;0.473;0.142;0.164;0.265;0.342;0.205;5.14;0.514;0.694;1.278;15.197;0.862;3.786;2.514;0.066;0.014;0;0.073;3.785;1.523;1.438
12490;30.06.2006;3571;IBM;;;;;;;76.56;80.69;76.82;1395323;1550395;;-0.038548;-0.008479;12490;31.12.2005;31.03.2006;30.06.2006;13.645;14.859;7.49;0.153;0.093;0.473;0.142;0.164;0.265;0.342;0.205;5.14;0.514;0.694;1.278;15.197;0.862;3.786;2.514;0.066;0.014;0;0.073;3.639;1.464;1.382
12490;31.07.2006;3571;IBM;;;;;;;73.57;78.09;77.41;1372659;1521839;;0.00768;-0.022698;12490;31.12.2005;31.03.2006;31.07.2006;13.75;14.973;7.408;0.153;0.093;0.473;0.142;0.164;0.265;0.342;0.205;5.14;0.514;0.694;1.278;15.197;0.862;3.786;2.514;0.066;0.014;0;0.073;3.599;1.503;1.409
12490;31.08.2006;3571;IBM;25.07.2006;09.09.2006;;0.3;0;0;75.33;81.4;80.97;1008665;1521839;;0.045989;0.025011;12490;31.12.2005;30.06.2006;31.08.2006;13.96;15.22;8.034;0.167;0.096;0.477;0.145;0.166;0.265;0.324;0.205;5.101;0.472;0.686;1.253;15.187;0.858;3.849;2.496;0.066;0.014;0;0.067;3.673;1.528;1.459
12490;29.09.2006;3571;IBM;;;;;;;79.4;83.42;81.94;1030279;1521839;;0.01198;0.009006;12490;31.12.2005;30.06.2006;30.09.2006;14.128;15.402;8.13;0.167;0.096;0.477;0.145;0.166;0.265;0.324;0.205;5.101;0.472;0.686;1.253;15.187;0.858;3.849;2.496;0.066;0.014;0;0.067;3.717;1.546;1.457
12490;31.10.2006;3571;IBM;;;;;;;81.65;92.33;92.33;1705206;1506352;;0.1268;0.046211;12490;31.12.2005;30.06.2006;31.10.2006;15.919;17.355;9.068;0.167;0.096;0.477;0.145;0.166;0.265;0.324;0.205;5.101;0.472;0.686;1.253;15.187;0.858;3.849;2.496;0.066;0.014;0;0.067;4.146;1.42;1.736
12490;30.11.2006;3571;IBM;31.10.2006;09.12.2006;;0.3;0;0;91.35;93.81;91.92;1044366;1506352;;-0.004441;0.031168;12490;31.12.2005;30.09.2006;30.11.2006;15.346;15.794;9.192;0.169;0.102;0.48;0.146;0.169;0.28;0.303;0.205;5.084;0.429;0.679;1.218;15.48;0.862;3.924;2.503;0.067;0.014;0;0.057;4.043;1.273;1.597
12490;29.12.2006;3571;IBM;;;;;;;91.25;97.2;97.15;1045510;1506352;;0.056897;0.0148;12490;31.12.2005;30.09.2006;31.12.2006;16.219;16.692;9.715;0.169;0.102;0.48;0.146;0.169;0.28;0.303;0.205;5.084;0.429;0.679;1.218;15.48;0.862;3.924;2.503;0.067;0.014;0;0.057;4.273;1.346;1.688
12490;31.01.2007;3571;IBM;;;;;;;96.17;100.82;99.15;1928647;1506352;;0.020587;0.022283;12490;31.12.2005;30.09.2006;31.01.2007;16.553;17.036;9.915;0.169;0.102;0.48;0.146;0.169;0.28;0.303;0.205;5.084;0.429;0.679;1.218;15.48;0.862;3.924;2.503;0.067;0.014;0;0.057;4.361;;
12490;28.02.2007;3571;IBM;30.01.2007;10.03.2007;;0.3;0;0;92.94;100.38;92.94;1257950;1505529;;-0.062632;0.002111;12490;31.12.2006;31.12.2006;28.02.2007;15.162;15.337;9.324;0.179;0.103;0.481;0.146;0.168;0.295;0.326;0.201;5.175;0.472;0.724;1.114;16.795;0.875;3.566;6.194;0.062;0.013;0;0.054;4.797;1.408;1.478
12490;30.03.2007;3571;IBM;;;;;;;90.9;95.36;94.26;1634895;1505529;;0.014203;0.006545;12490;31.12.2006;31.12.2006;31.03.2007;15.377;15.554;9.456;0.179;0.103;0.481;0.146;0.168;0.295;0.326;0.201;5.175;0.472;0.724;1.114;16.795;0.875;3.566;6.194;0.062;0.013;0;0.054;4.865;1.428;1.499
12490;30.04.2007;3571;IBM;;;;;;;94.29;102.21;102.21;1668675;1484827;;0.084341;0.027044;12490;31.12.2006;31.12.2006;30.04.2007;16.674;16.866;10.113;0.179;0.103;0.481;0.146;0.168;0.295;0.326;0.201;5.175;0.472;0.724;1.114;16.795;0.875;3.566;6.194;0.062;0.013;0;0.054;5.203;1.503;1.625
12490;31.05.2007;3571;IBM;24.04.2007;09.06.2007;;0.4;0;0;102.22;107.99;106.6;1466071;1484827;;0.042951;0.023123;12490;31.12.2006;31.03.2007;31.05.2007;16.948;17.138;10.613;0.191;0.103;0.483;0.145;0.174;0.295;0.309;0.201;5.068;0.444;0.699;1.147;16.034;0.9;3.871;3.224;0.066;0.013;0;0.052;5.692;1.442;1.597
12490;29.06.2007;3571;IBM;;;;;;;101.8;106.6;105.25;1696650;1484827;;-0.012664;-0.007906;12490;31.12.2006;31.03.2007;30.06.2007;16.733;16.921;10.479;0.191;0.103;0.483;0.145;0.174;0.295;0.309;0.201;5.068;0.444;0.699;1.147;16.034;0.9;3.871;3.224;0.066;0.013;0;0.052;5.62;1.282;1.58
12490;31.07.2007;3571;IBM;;;;;;;105.01;118.1;110.65;2127592;1360407;;0.051306;-0.043537;12490;31.12.2006;31.03.2007;31.07.2007;17.591;17.789;10.093;0.191;0.103;0.483;0.145;0.174;0.295;0.309;0.201;5.068;0.444;0.699;1.147;16.034;0.9;3.871;3.224;0.066;0.013;0;0.052;5.413;1.198;1.628
12490;31.08.2007;3571;IBM;31.07.2007;10.09.2007;;0.4;0;0;109.04;116.69;116.69;2028032;1360407;;0.054587;-0.011712;12490;31.12.2006;30.06.2007;31.08.2007;17.952;18.063;10.054;0.199;0.103;0.484;0.145;0.177;0.314;0.342;0.201;5.301;0.516;0.739;1.064;16.694;0.92;3.871;4.445;0.065;0.013;0;0.058;9.474;1.216;1.674
12490;28.09.2007;3571;IBM;;;;;;;114.52;118.19;117.8;1322426;1360407;;0.009512;0.025364;12490;31.12.2006;30.06.2007;30.09.2007;18.123;18.235;10.149;0.199;0.103;0.484;0.145;0.177;0.314;0.342;0.201;5.301;0.516;0.739;1.064;16.694;0.92;3.871;4.445;0.065;0.013;0;0.058;9.564;1.214;1.69
12490;31.10.2007;3571;IBM;;;;;;;112.28;119.6;116.12;1716686;1377955;;-0.014261;0.017406;12490;31.12.2006;30.06.2007;31.10.2007;17.865;17.975;10.134;0.199;0.103;0.484;0.145;0.177;0.314;0.342;0.201;5.301;0.516;0.739;1.064;16.694;0.92;3.871;4.445;0.065;0.013;0;0.058;9.549;1.197;1.681
12490;30.11.2007;3571;IBM;30.10.2007;10.12.2007;;0.4;0;0;100.2542;114.59;105.18;2012356;1377955;;-0.094213;-0.076617;12490;31.12.2006;30.09.2007;30.11.2007;15.605;15.746;8.911;0.206;0.103;0.483;0.144;0.181;0.368;0.395;0.201;5.542;0.647;0.775;1.036;17.425;0.925;3.849;7.018;0.064;0.013;0;0.061;7.054;1.049;1.473
12490;31.12.2007;3571;IBM;;;;;;;104.53;111.65;108.1;1341877;1377955;;0.027762;-0.010989;12490;31.12.2006;30.09.2007;31.12.2007;16.039;16.183;9.158;0.206;0.103;0.483;0.144;0.181;0.368;0.395;0.201;5.542;0.647;0.775;1.036;17.425;0.925;3.849;7.018;0.064;0.013;0;0.061;7.25;1.078;1.5
12490;31.01.2008;3571;IBM;;;;;;;97.59;107.11;107.11;2476835;1377955;;-0.009158;-0.045066;12490;31.12.2006;30.09.2007;31.01.2008;15.892;16.034;9.074;0.206;0.103;0.483;0.144;0.181;0.368;0.395;0.201;5.542;0.647;0.775;1.036;17.425;0.925;3.849;7.018;0.064;0.013;0;0.061;7.184;;
12490;29.02.2008;3571;IBM;29.01.2008;10.03.2008;;0.4;0;0;102.34;116.46;113.86;1682894;1385200;;0.063019;-0.021401;12490;31.12.2007;31.12.2007;29.02.2008;15.64;15.858;9.802;0.206;0.105;0.483;0.147;0.175;0.355;0.447;0.175;6.098;0.78;0.764;1.2;18.65;0.883;3.551;6.355;0.058;0.013;0;0.051;5.34;1.047;1.51
12490;31.03.2008;3571;IBM;;;;;;;112.52;119.06;115.14;1799561;1384331;;0.011242;-0.025309;12490;31.12.2007;31.12.2007;31.03.2008;15.816;16.036;9.906;0.206;0.105;0.483;0.147;0.175;0.355;0.447;0.175;6.098;0.78;0.764;1.2;18.65;0.883;3.551;6.355;0.058;0.013;0;0.051;5.397;1.021;1.572
12490;30.04.2008;3571;IBM;;;;;;;114.81;124.4;120.7;1921528;1373479;;0.048289;0.031907;12490;31.12.2007;31.12.2007;30.04.2008;16.58;16.811;10.303;0.206;0.105;0.483;0.147;0.175;0.355;0.447;0.175;6.098;0.78;0.764;1.2;18.65;0.883;3.551;6.355;0.058;0.013;0;0.051;5.613;0.862;1.621
12490;30.05.2008;3571;IBM;29.04.2008;10.06.2008;;0.5;0;0;122.03;129.71001;129.42999;1595242;1373479;;0.072328;0.031787;12490;31.12.2007;31.03.2008;31.05.2008;16.658;16.875;10.288;0.206;0.108;0.486;0.149;0.188;0.46;0.446;0.175;5.995;0.795;0.792;1.033;18.369;0.893;3.866;7.252;0.061;0.013;0;0.058;6.188;0.853;1.53
12490;30.06.2008;3571;IBM;;;;;;;118.53;128.47;118.53;1523498;1373479;;-0.084215;-0.086625;12490;31.12.2007;31.03.2008;30.06.2008;15.255;15.454;9.422;0.206;0.108;0.486;0.149;0.188;0.46;0.446;0.175;5.995;0.795;0.792;1.033;18.369;0.893;3.866;7.252;0.061;0.013;0;0.058;5.667;0.781;1.401
12490;31.07.2008;3571;IBM;;;;;;;119.1;130;127.98;2008968;1354840;;0.079727;-0.001295;12490;31.12.2007;31.03.2008;31.07.2008;16.471;16.686;10.035;0.206;0.108;0.486;0.149;0.188;0.46;0.446;0.175;5.995;0.795;0.792;1.033;18.369;0.893;3.866;7.252;0.061;0.013;0;0.058;6.036;0.838;1.485
12490;29.08.2008;3571;IBM;29.07.2008;10.09.2008;;0.5;0;0;121.73;129.16;121.73;1370374;1354840;;-0.048836;0.013023;12490;31.12.2007;30.06.2008;31.08.2008;14.737;15.047;9.117;0.205;0.109;0.488;0.151;0.189;0.477;0.44;0.175;6.019;0.778;0.775;1.074;18.711;0.884;3.874;7.211;0.061;0.013;0;0.058;5.835;0.635;1.342
12490;30.09.2008;3571;IBM;;;;;;;111.47;120.11;116.96;2184843;1354840;;-0.039185;-0.120091;12490;31.12.2007;30.06.2008;30.09.2008;14.16;14.457;8.76;0.205;0.109;0.488;0.151;0.189;0.477;0.44;0.175;6.019;0.778;0.775;1.074;18.711;0.884;3.874;7.211;0.061;0.013;0;0.058;5.606;0.614;1.29
12490;31.10.2008;3571;IBM;;;;;;;79.66;110.13;92.97;3150692;1343458;;-0.205113;-0.205222;12490;31.12.2007;30.06.2008;31.10.2008;11.255;11.492;6.905;0.205;0.109;0.488;0.151;0.189;0.477;0.44;0.175;6.019;0.778;0.775;1.074;18.711;0.884;3.874;7.211;0.061;0.013;0;0.058;4.419;0.515;1.032
12490;28.11.2008;3571;IBM;28.10.2008;10.12.2008;;0.5;0;0;71.74;93.4;81.6;2185038;1343458;;-0.122298;-0.13032;12490;31.12.2007;30.09.2008;30.11.2008;9.444;9.623;6.32;0.208;0.112;0.493;0.155;0.187;0.443;0.423;0.175;6.042;0.726;0.764;1.063;18.526;0.881;3.912;7.232;0.061;0.013;0;0.047;3.984;0.432;0.859
12490;31.12.2008;3571;IBM;;;;;;;76.9;86.4;84.16;1890815;1343458;;0.031373;0.042176;12490;31.12.2007;30.09.2008;31.12.2008;9.741;9.925;6.518;0.208;0.112;0.493;0.155;0.187;0.443;0.423;0.175;6.042;0.726;0.764;1.063;18.526;0.881;3.912;7.232;0.061;0.013;0;0.047;4.109;0.448;0.902
12490;30.01.2009;3571;IBM;;;;;;;81.98;94.82;91.65;2090213;1340000;;0.088997;-0.024042;12490;31.12.2007;30.09.2008;31.01.2009;10.608;10.808;7.08;0.208;0.112;0.493;0.155;0.187;0.443;0.423;0.175;6.042;0.726;0.764;1.063;18.526;0.881;3.912;7.232;0.061;0.013;0;0.047;4.463;0.494;0.965
12490;27.02.2009;3571;IBM;27.01.2009;10.03.2009;;0.5;0;0;84.37;96.82;92.03;2230417;1341678;;0.004146;-0.107667;12490;31.12.2008;31.12.2008;28.02.2009;10.135;10.306;6.564;0.21;0.119;0.501;0.161;0.193;0.57;0.628;0.196;6.715;1.652;0.877;1.155;19.285;0.901;3.678;6.871;0.058;0.012;0;0.056;8.99;7.669;1.048
12490;31.03.2009;3571;IBM;;;;;;;83.48;98.78;96.89;2861506;1341678;;0.052809;0.107474;12490;31.12.2008;31.12.2008;31.03.2009;10.671;10.85;6.91;0.21;0.119;0.501;0.161;0.193;0.57;0.628;0.196;6.715;1.652;0.877;1.155;19.285;0.901;3.678;6.871;0.058;0.012;0;0.056;9.465;8.074;1.104
12490;30.04.2009;3571;IBM;;;;;;;97.61;104.04;103.21;2137517;1321397;;0.065229;0.192762;12490;31.12.2008;31.12.2008;30.04.2009;11.367;11.558;7.25;0.21;0.119;0.501;0.161;0.193;0.57;0.628;0.196;6.715;1.652;0.877;1.155;19.285;0.901;3.678;6.871;0.058;0.012;0;0.056;9.929;10.321;1.176
12490;29.05.2009;3571;IBM;28.04.2009;10.06.2009;;0.55;0;0;101.05;106.28;106.28;1531058;1321397;;0.029745;0.10233;12490;31.12.2008;31.03.2009;31.05.2009;11.835;11.809;7.393;0.22;0.122;0.506;0.165;0.186;0.501;0.502;0.196;6.291;1.005;0.815;1.084;17.512;0.9;3.909;7.294;0.062;0.012;0;0.059;10.326;5.55;1.054
12490;30.06.2009;3571;IBM;;;;;;;104.15;109.4;104.42;1605214;1320000;;-0.017501;0.023921;12490;31.12.2008;31.03.2009;30.06.2009;11.628;11.602;7.256;0.22;0.122;0.506;0.165;0.186;0.501;0.502;0.196;6.291;1.005;0.815;1.084;17.512;0.9;3.909;7.294;0.062;0.012;0;0.059;10.134;5.453;1.02
12490;31.07.2009;3571;IBM;;;;;;;100.19;117.93;117.93;1762527;1310884;;0.129381;0.085217;12490;31.12.2008;31.03.2009;31.07.2009;13.133;13.103;8.138;0.22;0.122;0.506;0.165;0.186;0.501;0.502;0.196;6.291;1.005;0.815;1.084;17.512;0.9;3.909;7.294;0.062;0.012;0;0.059;11.366;5.319;1.262
12490;31.08.2009;3571;IBM;28.07.2009;10.09.2009;;0.55;0;0;116.86;119.92;118.05;1125574;1310884;;0.001018;0.056864;12490;31.12.2008;30.06.2009;31.08.2009;12.694;12.626;7.941;0.218;0.13;0.513;0.176;0.196;0.609;0.542;0.196;6.372;1.18;0.837;1.128;17.009;0.903;3.898;7.394;0.062;0.012;0;0.062;10.062;1.358;1.271
12490;30.09.2009;3571;IBM;;;;;;;116.09;122.11;119.61;1315370;1310884;;0.013215;0.071255;12490;31.12.2008;30.06.2009;30.09.2009;12.861;12.793;8.046;0.218;0.13;0.513;0.176;0.196;0.609;0.542;0.196;6.372;1.18;0.837;1.128;17.009;0.903;3.898;7.394;0.062;0.012;0;0.062;10.195;1.376;1.371
12490;30.10.2009;3571;IBM;;;;;;;117.9;128.35001;120.61;1837168;1313603;;0.008361;-0.050612;12490;31.12.2008;30.06.2009;31.10.2009;12.969;12.899;8.13;0.218;0.13;0.513;0.176;0.196;0.609;0.542;0.196;6.372;1.18;0.837;1.128;17.009;0.903;3.898;7.394;0.062;0.012;0;0.062;10.301;1.2;1.383
12490;30.11.2009;3571;IBM;27.10.2009;10.12.2009;;0.55;0;0;120.56;128.63;126.35;1178212;1313603;;0.047591;0.028476;12490;31.12.2008;30.09.2009;30.11.2009;13.107;13.026;7.924;0.215;0.136;0.517;0.184;0.207;0.743;0.584;0.196;6.368;1.395;0.854;1.212;17.26;0.912;3.88;7.34;0.062;0.012;0;0.074;9.022;1.212;1.368
12490;31.12.2009;3571;IBM;;;;;;;126.8;132.57001;130.89999;1246612;1313603;;0.036011;0.055001;12490;31.12.2008;30.09.2009;31.12.2009;13.579;13.495;8.209;0.215;0.136;0.517;0.184;0.207;0.743;0.584;0.196;6.368;1.395;0.854;1.212;17.26;0.912;3.88;7.34;0.062;0.012;0;0.074;9.347;1.255;1.433
12490;29.01.2010;3571;IBM;;;;;;;122.39;134.14;122.39;1561372;1313603;;-0.065011;-0.011388;12490;31.12.2008;30.09.2009;31.01.2010;12.696;12.618;7.676;0.215;0.136;0.517;0.184;0.207;0.743;0.584;0.196;6.368;1.395;0.854;1.212;17.26;0.912;3.88;7.34;0.062;0.012;0;0.074;8.74;1.186;1.349
12490;26.02.2010;3571;IBM;26.01.2010;10.03.2010;;0.55;0;0;121.88;127.81;127.16;1132326;1299003;;0.038974;0.033603;12490;31.12.2009;31.12.2009;28.02.2010;12.754;12.703;7.952;0.213;0.14;0.517;0.189;0.208;0.729;0.492;0.241;6.09;0.949;0.791;1.359;17.814;0.876;3.524;6.376;0.058;0.013;0;0.067;7.149;1.156;1.334
12490;31.03.2010;3571;IBM;;;;;;;125.55;129.37;128.25;1400578;1299003;;0.008572;0.069289;12490;31.12.2009;31.12.2009;31.03.2010;12.864;12.812;8.02;0.213;0.14;0.517;0.189;0.208;0.729;0.492;0.241;6.09;0.949;0.791;1.359;17.814;0.876;3.524;6.376;0.058;0.013;0;0.067;7.21;1.177;1.538
12490;30.04.2010;3571;IBM;;;;;;;127.61;132.23;129;1464423;1282348;;0.005848;0.057843;12490;31.12.2009;31.12.2009;30.04.2010;12.939;12.887;7.963;0.213;0.14;0.517;0.189;0.208;0.729;0.492;0.241;6.09;0.949;0.791;1.359;17.814;0.876;3.524;6.376;0.058;0.013;0;0.067;7.159;1.173;1.547
12490;28.05.2010;3571;IBM;27.04.2010;10.06.2010;;0.65;0;0;122.1;132.67999;125.26;1884720;1282348;;-0.028992;-0.076929;12490;31.12.2009;31.03.2010;31.05.2010;12.365;12.185;7.714;0.211;0.142;0.516;0.191;0.218;0.779;0.519;0.241;6.104;1.073;0.813;1.304;18.308;0.919;3.964;7.242;0.06;0.013;0;0.068;7.29;0.968;1.139
12490;30.06.2010;3571;IBM;;;;;;;123.48;130.98;123.48;1620390;1282348;;-0.01421;-0.056799;12490;31.12.2009;31.03.2010;30.06.2010;12.19;12.012;7.604;0.211;0.142;0.516;0.191;0.218;0.779;0.519;0.241;6.104;1.073;0.813;1.304;18.308;0.919;3.964;7.242;0.06;0.013;0;0.068;7.187;0.954;1.123
12490;30.07.2010;3571;IBM;;;;;;;121.86;130.72;128.39999;1440941;1261278;;0.039844;0.05994;12490;31.12.2009;31.03.2010;31.07.2010;12.675;12.49;7.777;0.211;0.142;0.516;0.191;0.218;0.779;0.519;0.241;6.104;1.073;0.813;1.304;18.308;0.919;3.964;7.242;0.06;0.013;0;0.068;7.35;0.992;1.167
12490;31.08.2010;3571;IBM;27.07.2010;10.09.2010;;0.65;0;0;122.78;132;123.13;1174205;1261278;;-0.041044;-0.047566;12490;31.12.2009;30.06.2010;31.08.2010;11.794;11.66;7.824;0.214;0.144;0.514;0.193;0.217;0.71;0.502;0.241;6.043;1.003;0.799;1.321;18.617;0.924;3.998;6.95;0.06;0.013;0;0.056;7.375;0.912;1.038
12490;30.09.2010;3571;IBM;;;;;;;125.04;135.48;134.14;1161902;1242361;;0.089418;0.096418;12490;31.12.2009;30.06.2010;30.09.2010;12.849;12.703;8.396;0.214;0.144;0.514;0.193;0.217;0.71;0.502;0.241;6.043;1.003;0.799;1.321;18.617;0.924;3.998;6.95;0.06;0.013;0;0.056;7.913;0.993;1.131
12490;29.10.2010;3571;IBM;;;;;;;135.25;143.60001;143.60001;1373597;1242361;;0.070523;0.040681;12490;31.12.2009;30.06.2010;31.10.2010;13.755;13.598;8.988;0.214;0.144;0.514;0.193;0.217;0.71;0.502;0.241;6.043;1.003;0.799;1.321;18.617;0.924;3.998;6.95;0.06;0.013;0;0.056;8.472;1.055;1.178
12490;30.11.2010;3571;IBM;26.10.2010;10.12.2010;;0.65;0;0;141.46001;146.92;141.46001;1041291;1242361;;-0.014903;0.010736;12490;31.12.2009;30.09.2010;30.11.2010;13.038;12.895;9.152;0.215;0.147;0.514;0.195;0.219;0.68;0.495;0.241;6.056;0.974;0.792;1.305;18.632;0.924;3.992;6.803;0.06;0.013;0;0.046;7.903;0.903;1.137
12490;31.12.2010;3571;IBM;;;;;;;144.02;146.75999;146.75999;934126;1242361;;0.037466;0.068851;12490;31.12.2009;30.09.2010;31.12.2010;13.526;13.378;9.495;0.215;0.147;0.514;0.195;0.219;0.68;0.495;0.241;6.056;0.974;0.792;1.305;18.632;0.924;3.992;6.803;0.06;0.013;0;0.046;8.199;0.936;1.18
12490;31.01.2011;3571;IBM;;;;;;;147.05;162;162;1188537;1242361;;0.103843;0.014412;12490;31.12.2009;30.09.2010;31.01.2011;14.931;14.768;10.481;0.215;0.147;0.514;0.195;0.219;0.68;0.495;0.241;6.056;0.974;0.792;1.305;18.632;0.924;3.992;6.803;0.06;0.013;0;0.046;9.05;1.157;1.286
